date_admission,Year Month,Year,Organization,RegionName,ProjectName,UserName,token_number,surgeon_name,age,ownership,Province,District,Subdistrict,Village,area,type_surgery,define_surgery,rabies_vacc,sex,preg_status,foetus_number,bcs,skin_condition,health_status,health_problem,surg_complications,surgical_compl,mark_status,photo
2024-10-21,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 02,4,dr_aum,adult,owned,Nakhon Nayok,Ban Na,Phikun Ok,7,Pho m.7,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,S-2110242208-21070-60-21102024220938918-71162810.jpg
2024-10-21,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 02,5,dr_aum,adult,owned,Nakhon Nayok,Ban Na,Phikun Ok,7,Pho m.7,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,S-2110242209-21070-61-21102024221043448-1020911654.jpg
2024-10-21,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 02,3,dr_aum,adult,owned,Nakhon Nayok,Ban Na,Phikun Ok,7,Pho m.7,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,S-2110242203-21070-59-211020242208109982103593424.jpg
2024-10-21,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 02,6,dr_aum,adult,owned,Nakhon Nayok,Ban Na,Phikun Ok,7,Pho m.7,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,S-2110242210-21070-62-211020242211262741891341354.jpg
2024-10-21,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 02,2,dr_aum,adult,owned,Nakhon Nayok,Ban Na,Phikun Ok,7,Pho m.7,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,S-2110242159-21070-58-21102024220321716-1727605415.jpg
2024-10-21,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 02,7,dr_aum,adult,owned,Nakhon Nayok,Ban Na,Phikun Ok,7,Pho m.7,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,S-2110242211-21070-63-211020242212152851203207218.jpg
2024-10-21,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 02,1,dr_aum,adult,stray,Nakhon Nayok,Ban Na,Phikun Ok,7,Pho m.7,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,sick,pyo,no_compl,,ear_tattoo,S-2110242156-21070-57-21102024215931171384894252.jpg
2024-10-21,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 02,1,dr_aum,adult,stray,Nakhon Nayok,Ban Na,Phikun Ok,7,Pho m.7,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,sick,pyo,no_compl,,ear_tattoo,S-2110242212-21070-64-21102024221327338960042180.jpg
2024-10-21,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,9,dr_nan,juvenile,owned,Nakhon Nayok,Ban Na,Phikun Ok,12,pho m.12,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729526532003.jpg
2024-10-21,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,8,dr_angpao,adult,owned,Nakhon Nayok,Ban Na,Phikun Ok,10,pho m.10,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729526497305.jpg
2024-10-21,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,7,dr_nan,adult,owned,Nakhon Nayok,Ban Na,Phikun Ok,10,pho m.10,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,
2024-10-21,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,15,dr_best,adult,owned,Nakhon Nayok,Meung,Si Chula,1,sic m.1,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729511127594.jpg
2024-10-21,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,14,dr_best,adult,owned,Nakhon Nayok,Meung,Si Chula,1,sic m.1,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729511081001.jpg
2024-10-21,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,13,dr_best,adult,owned,Nakhon Nayok,Meung,Si Chula,1,sic m.1,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729511027371.jpg
2024-10-21,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,12,dr_best,adult,owned,Nakhon Nayok,Meung,Si Chula,1,sic m.1,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729510959578.jpg
2024-10-21,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,11,dr_best,adult,semi_owned,Nakhon Nayok,Meung,Si Chula,1,sic m.1,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729510876114.jpg
2024-10-21,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,10,dr_nam,adult,semi_owned,Nakhon Nayok,Meung,Si Chula,1,sic m.1,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729510808828.jpg
2024-10-21,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,9,dr_nam,adult,semi_owned,Nakhon Nayok,Meung,Si Chula,1,sic m.1,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729510661854.jpg
2024-10-21,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,8,dr_best,adult,semi_owned,Nakhon Nayok,Meung,Si Chula,1,sic m.1,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729510558962.jpg
2024-10-21,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,7,dr_nam,adult,semi_owned,Nakhon Nayok,Meung,Si Chula,1,sic m.1,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729510485137.jpg
2024-10-21,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,6,dr_nam,adult,semi_owned,Nakhon Nayok,Meung,Si Chula,1,sic m.1,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729510428230.jpg
2024-10-21,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,5,dr_nam,adult,semi_owned,Nakhon Nayok,Meung,Si Chula,1,sic m.1,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729510364358.jpg
2024-10-21,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,4,dr_best,adult,semi_owned,Nakhon Nayok,Meung,Si Chula,1,sic m.1,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729502790073.jpg
2024-10-21,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,3,dr_nam,adult,semi_owned,Nakhon Nayok,Meung,Si Chula,1,sic m.1,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729502748776.jpg
2024-10-21,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,2,dr_nam,adult,semi_owned,Nakhon Nayok,Meung,Si Chula,1,sic m.1,spay,,vacc_on_day,female,no_preg,,healthy_cond,mild_skin_dz,sick,pyo,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729502702362.jpg
2024-10-21,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,1,dr_best,adult,semi_owned,Nakhon Nayok,Meung,Si Chula,1,sic m.1,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729502648721.jpg
2024-10-21,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,16,dr_nam,adult,owned,Nakhon Nayok,Meung,Si Chula,1,sic m.1,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 02,5,dr_aum,adult,owned,Nakhon Nayok,Ban Na,Asa,4,asa m.4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,sick,pyo,yes_compl,enlarged spleen,ear_tattoo,Jai_Dog_Rescue_1729581103137.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 02,4,dr_aum,adult,owned,Nakhon Nayok,Ban Na,Asa,4,asa m.4,spay,,vacc_on_day,male,,,healthy_cond,no_skin_dz,sick,pyo,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729581028540.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 02,3,dr_aum,adult,owned,Nakhon Nayok,Ban Na,Asa,4,asa m.4,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729581000912.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 02,2,dr_aum,adult,owned,Nakhon Nayok,Ban Na,Asa,4,asa m.4,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729580971821.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 02,1,dr_aum,adult,owned,Nakhon Nayok,Ban Na,Asa,4,"asa m,4",castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729580944180.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,28,dr_angpao,adult,owned,Nakhon Nayok,Ban Na,Ban Na,2,ban m.2,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,27,dr_nan,adult,owned,Nakhon Nayok,Ban Na,Ban Na,2,ban m.2,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729762952746.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,23,dr_angpao,adult,owned,Nakhon Nayok,Ban Na,Ban Phrik,9,bri m.9,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,21,dr_nan,adult,owned,Nakhon Nayok,Ban Na,Ban Phrik,9,bri m.9,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729762572236.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,20,dr_nan,adult,owned,Nakhon Nayok,Ban Na,Ban Phrik,9,bri m.9,castration,,vacc_on_day,male,,,underweight,severe_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729762407962.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,19,dr_angpao,adult,owned,Nakhon Nayok,Ban Na,Ban Phrik,9,bri m.9,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729762330951.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,18,dr_angpao,adult,owned,Nakhon Nayok,Ban Na,Ban Phrik,9,bri m.9,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729762238986.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,17,dr_angpao,adult,owned,Nakhon Nayok,Ban Na,Ban Phrik,9,bri m.9,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729762185254.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,16,dr_nan,adult,owned,Nakhon Nayok,Ban Na,Ban Phrik,9,bri m.9,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,sick,pyo,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729762097116.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,26,dr_nan,adult,owned,Nakhon Nayok,Ban Na,Ban Phrik,8,bri m.8,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729762896361.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,5,dr_nam,adult,owned,Nakhon Nayok,Meung,Don Yo,5,doy m.5,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729584621534.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,4,dr_best,adult,owned,Nakhon Nayok,Meung,Don Yo,5,doy m.5,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729584569818.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,3,dr_nam,adult,owned,Nakhon Nayok,Meung,Don Yo,5,doy m.5,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729584498406.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,21,dr_nam,adult,owned,Nakhon Nayok,Meung,Don Yo,4,doy m.4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729585810655.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,20,dr_best,adult,owned,Nakhon Nayok,Meung,Don Yo,4,doy m.4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729585742530.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,19,dr_best,adult,owned,Nakhon Nayok,Meung,Don Yo,4,doy m.4,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729585667639.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,18,dr_best,adult,owned,Nakhon Nayok,Meung,Don Yo,4,doy m.4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729585550677.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,17,dr_nam,adult,owned,Nakhon Nayok,Meung,Don Yo,4,doy m.4,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729585483385.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,16,dr_nam,adult,semi_owned,Nakhon Nayok,Meung,Don Yo,4,doy m.4,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729585378695.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,15,dr_nam,adult,semi_owned,Nakhon Nayok,Meung,Don Yo,4,doy m.4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729585312486.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,14,dr_nam,adult,semi_owned,Nakhon Nayok,Meung,Don Yo,4,doy m.4,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729585200433.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,13,dr_best,adult,semi_owned,Nakhon Nayok,Meung,Don Yo,4,doy m.4,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729585142518.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,12,dr_nam,adult,semi_owned,Nakhon Nayok,Meung,Don Yo,4,doy m.4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729585074212.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,11,dr_nam,adult,semi_owned,Nakhon Nayok,Meung,Don Yo,4,doy m.4,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729585010374.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,10,dr_best,adult,semi_owned,Nakhon Nayok,Meung,Don Yo,4,doy m.4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729584966077.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,9,dr_nam,adult,semi_owned,Nakhon Nayok,Meung,Don Yo,4,doy m.4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729584902539.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,8,dr_best,adult,semi_owned,Nakhon Nayok,Meung,Don Yo,4,doy m.4,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729584821991.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,7,dr_nam,adult,semi_owned,Nakhon Nayok,Meung,Don Yo,4,doy m.4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729584768870.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,6,dr_nam,adult,semi_owned,Nakhon Nayok,Meung,Don Yo,4,doy m.4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729584714947.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,1,dr_best,adult,owned,Nakhon Nayok,Meung,Don Yo,1,doy m.1,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729584411248.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,22,dr_nam,adult,owned,Nakhon Nayok,Meung,Don Yo,2,doy m.,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729585852727.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,2,dr_nam,adult,owned,Nakhon Nayok,Meung,Don Yo,2,doy,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729584450204.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,17,dr_nam,adult,owned,Nakhon Nayok,Meung,Hin Tang,6,hit m.6,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 01,1,dr_nam,adult,semi_owned,Nakhon Nayok,Pak Phli,Nong Seang,4,nosa m.4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,no_mark,
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,25,dr_angpao,adult,owned,Nakhon Nayok,Ban Na,Phikun Ok,7,pho m.7,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,sick,pyo,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729762818669.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,30,dr_nan,adult,owned,Nakhon Nayok,Ban Na,Phikun Ok,2,pho m.12,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729763125020.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,29,dr_angpao,adult,owned,Nakhon Nayok,Ban Na,Phikun Ok,2,pho m.12,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,sick,pyo,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729763053526.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,12,dr_nan,adult,stray,Nakhon Nayok,Ban Na,Phikun Ok,2,pho m.12,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729761835346.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,11,dr_angpao,adult,stray,Nakhon Nayok,Ban Na,Phikun Ok,2,pho m.12,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729761781809.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,10,dr_nan,adult,stray,Nakhon Nayok,Ban Na,Phikun Ok,2,pho m.12,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729761731716.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,9,dr_angpao,adult,stray,Nakhon Nayok,Ban Na,Phikun Ok,2,pho m.12,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729761660365.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,8,dr_angpao,adult,stray,Nakhon Nayok,Ban Na,Phikun Ok,2,pho m.12,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1729761622103.jpg
2024-10-22,Oct-24,2024,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,7,dr_nan,adult,stray,Nakhon Nayok,Ban Na,Phikun Ok,2,pho m.12,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,
